session_key,visitorid,event_count,view_count,addtocart_count,transaction_count,view_to_cart_ratio,unique_items_count,session_age_seconds,inter_event_interval_mean,recency_last_cart_seconds,has_transaction
1186862_1,1186862,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1186924_2,1186924,2.0,1.0,1.0,0.0,1.0,1.0,170.99,170.99,0.0,0.0
1187005_1,1187005,6.0,5.0,1.0,0.0,5.0,2.0,872.41,174.482,603.44,0.0
1187034_1,1187034,4.0,2.0,1.0,1.0,2.0,1.0,262.36,87.453,257.18,1.0
1187046_3,1187046,4.0,3.0,1.0,0.0,3.0,1.0,483.58,161.194,0.0,0.0
1187082_1,1187082,2.0,1.0,1.0,0.0,1.0,1.0,5.95,5.949,0.0,0.0
1187102_1,1187102,6.0,2.0,2.0,2.0,1.0,2.0,988.03,197.605,55.36,1.0
1187110_1,1187110,4.0,2.0,2.0,0.0,1.0,2.0,97.42,32.472,0.0,0.0
1187124_1,1187124,4.0,2.0,1.0,1.0,2.0,1.0,861.56,287.188,856.81,1.0
118712_1,118712,5.0,4.0,1.0,0.0,4.0,3.0,583.06,145.765,320.14,0.0
1187153_1,1187153,5.0,4.0,1.0,0.0,4.0,1.0,1628.98,407.244,1574.04,0.0
1187173_5,1187173,2.0,1.0,1.0,0.0,1.0,2.0,282.11,282.113,0.0,0.0
1187257_1,1187257,3.0,2.0,1.0,0.0,2.0,2.0,385.46,192.729,0.0,0.0
118734_5,118734,4.0,2.0,1.0,1.0,2.0,1.0,379.86,126.622,258.06,1.0
1187358_1,1187358,5.0,4.0,1.0,0.0,4.0,4.0,330.58,82.646,300.43,0.0
1187374_1,1187374,3.0,2.0,1.0,0.0,2.0,1.0,574.89,287.444,0.0,0.0
1187389_2,1187389,2.0,1.0,1.0,0.0,1.0,2.0,336.74,336.735,336.74,0.0
1187420_1,1187420,4.0,2.0,2.0,0.0,1.0,2.0,288.77,96.256,162.17,0.0
1187426_1,1187426,2.0,1.0,1.0,0.0,1.0,1.0,1.42,1.423,0.0,0.0
1187447_1,1187447,2.0,1.0,1.0,0.0,1.0,1.0,22.47,22.466,0.0,0.0
1187465_1,1187465,2.0,1.0,1.0,0.0,1.0,1.0,9.13,9.134,0.0,0.0
1187519_1,1187519,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1187519_2,1187519,7.0,3.0,4.0,0.0,0.75,5.0,1641.32,273.553,1637.35,0.0
1187519_5,1187519,3.0,0.0,3.0,0.0,0.0,3.0,844.54,422.272,0.0,0.0
1187633_1,1187633,4.0,2.0,1.0,1.0,2.0,1.0,218.96,72.988,189.39,1.0
1187643_2,1187643,2.0,1.0,1.0,0.0,1.0,1.0,10.86,10.859,0.0,0.0
1187813_1,1187813,6.0,5.0,1.0,0.0,5.0,1.0,788.98,157.797,161.88,0.0
1187842_1,1187842,6.0,4.0,2.0,0.0,2.0,2.0,1036.3,207.261,961.04,0.0
1187853_2,1187853,2.0,0.0,1.0,1.0,0.0,1.0,132.88,132.878,132.88,1.0
1187858_2,1187858,8.0,6.0,1.0,1.0,6.0,3.0,683.6,97.658,0.0,1.0
1187865_1,1187865,10.0,9.0,1.0,0.0,9.0,7.0,2232.04,248.005,0.0,0.0
1187867_1,1187867,4.0,3.0,1.0,0.0,3.0,2.0,1502.12,500.706,1396.82,0.0
1187896_1,1187896,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118789_1,118789,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1187986_1,1187986,62.0,51.0,7.0,4.0,7.2857,20.0,6015.07,98.608,749.76,1.0
1187988_2,1187988,2.0,1.0,1.0,0.0,1.0,1.0,397.0,396.998,397.0,0.0
1187998_10,1187998,5.0,3.0,1.0,1.0,3.0,2.0,1334.69,333.672,150.47,1.0
1188086_1,1188086,2.0,1.0,1.0,0.0,1.0,1.0,38.86,38.859,0.0,0.0
1188128_1,1188128,3.0,2.0,1.0,0.0,2.0,2.0,21.64,10.822,0.0,0.0
1188144_1,1188144,3.0,2.0,1.0,0.0,2.0,1.0,668.03,334.015,168.22,0.0
1188208_1,1188208,3.0,2.0,1.0,0.0,2.0,1.0,193.04,96.518,145.29,0.0
118824_1,118824,7.0,5.0,2.0,0.0,2.5,5.0,265.86,44.311,0.0,0.0
1188257_1,1188257,6.0,2.0,2.0,2.0,1.0,3.0,931.36,186.273,681.95,1.0
118830_1,118830,13.0,12.0,1.0,0.0,12.0,4.0,2664.2,222.017,498.51,0.0
118831_1,118831,3.0,1.0,2.0,0.0,0.5,1.0,226.94,113.472,0.0,0.0
1188331_1,1188331,2.0,1.0,1.0,0.0,1.0,1.0,277.95,277.951,0.0,0.0
1188376_1,1188376,2.0,1.0,1.0,0.0,1.0,1.0,70.7,70.705,0.0,0.0
1188424_3,1188424,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1188424_5,1188424,2.0,0.0,1.0,1.0,0.0,1.0,258.51,258.514,258.51,1.0
1188467_5,1188467,7.0,5.0,2.0,0.0,2.5,3.0,220.13,36.688,18.75,0.0
1188477_1,1188477,2.0,0.0,2.0,0.0,0.0,1.0,0.12,0.125,0.0,0.0
1188496_1,1188496,3.0,1.0,1.0,1.0,1.0,1.0,72.37,36.183,66.54,1.0
1188514_1,1188514,4.0,3.0,1.0,0.0,3.0,3.0,983.19,327.731,0.0,0.0
1188607_1,1188607,2.0,1.0,1.0,0.0,1.0,1.0,37.42,37.422,0.0,0.0
1188684_1,1188684,4.0,3.0,1.0,0.0,3.0,3.0,850.71,283.571,804.7,0.0
1188696_1,1188696,2.0,1.0,1.0,0.0,1.0,1.0,74.4,74.403,0.0,0.0
1188717_2,1188717,5.0,4.0,1.0,0.0,4.0,1.0,1238.59,309.648,483.37,0.0
118874_2,118874,3.0,2.0,1.0,0.0,2.0,2.0,930.19,465.096,0.0,0.0
1188778_1,1188778,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1188907_2,1188907,4.0,2.0,2.0,0.0,1.0,2.0,201.25,67.084,0.0,0.0
1188914_1,1188914,2.0,1.0,1.0,0.0,1.0,2.0,0.56,0.562,0.0,0.0
1188933_1,1188933,16.0,15.0,1.0,0.0,15.0,12.0,1810.63,120.709,1725.54,0.0
1188944_1,1188944,2.0,1.0,1.0,0.0,1.0,1.0,127.5,127.502,0.0,0.0
1188952_12,1188952,8.0,5.0,3.0,0.0,1.6667,5.0,1225.26,175.037,1076.19,0.0
1188952_16,1188952,12.0,6.0,3.0,3.0,2.0,5.0,609.24,55.385,138.6,1.0
1188952_18,1188952,12.0,11.0,1.0,0.0,11.0,9.0,1946.67,176.97,0.0,0.0
1188952_2,1188952,3.0,2.0,1.0,0.0,2.0,1.0,98.34,49.168,0.0,0.0
1188952_6,1188952,4.0,2.0,1.0,1.0,2.0,1.0,131.42,43.808,127.89,1.0
1188952_8,1188952,4.0,3.0,1.0,0.0,3.0,3.0,540.84,180.279,0.0,0.0
1188952_9,1188952,6.0,2.0,4.0,0.0,0.5,3.0,601.22,120.243,0.0,0.0
1188968_2,1188968,5.0,1.0,2.0,2.0,0.5,2.0,563.06,140.766,536.05,1.0
118899_3,118899,16.0,12.0,2.0,2.0,6.0,10.0,1358.37,90.558,829.68,1.0
1189000_1,1189000,3.0,1.0,1.0,1.0,1.0,1.0,1836.46,918.23,522.57,1.0
1189020_1,1189020,4.0,2.0,2.0,0.0,1.0,2.0,22.0,7.333,12.55,0.0
1189084_2,1189084,3.0,2.0,1.0,0.0,2.0,1.0,582.27,291.135,570.58,0.0
1189129_2,1189129,11.0,9.0,2.0,0.0,4.5,7.0,509.0,50.9,432.42,0.0
1189162_1,1189162,2.0,0.0,2.0,0.0,0.0,2.0,12.98,12.977,0.0,0.0
1189248_1,1189248,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118926_2,118926,2.0,0.0,1.0,1.0,0.0,1.0,354.22,354.215,354.22,1.0
1189283_1,1189283,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1189297_1,1189297,6.0,4.0,1.0,1.0,4.0,2.0,5168.85,1033.769,4607.09,1.0
1189335_1,1189335,5.0,4.0,1.0,0.0,4.0,1.0,1378.96,344.739,0.0,0.0
1189339_1,1189339,2.0,1.0,1.0,0.0,1.0,2.0,557.15,557.15,557.15,0.0
1189339_4,1189339,14.0,11.0,3.0,0.0,3.6667,9.0,1190.64,91.587,0.0,0.0
1189339_5,1189339,18.0,15.0,3.0,0.0,5.0,8.0,3441.0,202.412,0.0,0.0
118935_1,118935,2.0,1.0,1.0,0.0,1.0,1.0,107.19,107.189,0.0,0.0
1189371_1,1189371,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1189395_1,1189395,2.0,1.0,1.0,0.0,1.0,1.0,12.28,12.282,0.0,0.0
1189415_1,1189415,2.0,1.0,1.0,0.0,1.0,1.0,26.36,26.355,0.0,0.0
118943_1,118943,3.0,2.0,1.0,0.0,2.0,3.0,258.28,129.14,258.28,0.0
1189451_1,1189451,2.0,1.0,1.0,0.0,1.0,1.0,79.1,79.098,0.0,0.0
1189466_1,1189466,4.0,3.0,1.0,0.0,3.0,3.0,113.23,37.743,0.0,0.0
1189567_1,1189567,5.0,1.0,2.0,2.0,0.5,3.0,631.63,157.907,552.13,1.0
1189591_1,1189591,4.0,2.0,2.0,0.0,1.0,2.0,683.74,227.915,603.69,0.0
1189599_1,1189599,16.0,14.0,1.0,1.0,14.0,5.0,2705.0,180.333,1080.92,1.0
118960_1,118960,3.0,2.0,1.0,0.0,2.0,1.0,207.77,103.884,139.39,0.0
1189650_1,1189650,3.0,1.0,1.0,1.0,1.0,1.0,276.25,138.126,109.47,1.0
1189705_1,1189705,2.0,1.0,1.0,0.0,1.0,1.0,67.26,67.256,0.0,0.0
1189786_1,1189786,2.0,1.0,1.0,0.0,1.0,1.0,169.88,169.884,0.0,0.0
1189809_1,1189809,4.0,3.0,1.0,0.0,3.0,1.0,97.79,32.598,74.96,0.0
1189851_2,1189851,3.0,2.0,1.0,0.0,2.0,1.0,1100.41,550.203,767.62,0.0
1189873_1,1189873,3.0,2.0,1.0,0.0,2.0,1.0,2213.84,1106.921,1089.85,0.0
1189921_1,1189921,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1189963_1,1189963,17.0,8.0,9.0,0.0,0.8889,10.0,2679.57,167.473,0.0,0.0
1189984_1,1189984,3.0,2.0,1.0,0.0,2.0,2.0,86.14,43.068,0.0,0.0
1189984_2,1189984,3.0,2.0,1.0,0.0,2.0,2.0,114.76,57.38,0.0,0.0
1189991_2,1189991,5.0,3.0,1.0,1.0,3.0,3.0,1602.82,400.704,1567.42,1.0
1190018_1,1190018,10.0,9.0,1.0,0.0,9.0,7.0,1024.99,113.888,298.5,0.0
1190020_1,1190020,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1190028_1,1190028,2.0,1.0,1.0,0.0,1.0,2.0,289.75,289.746,289.75,0.0
1190064_1,1190064,7.0,4.0,2.0,1.0,2.0,2.0,3002.05,500.341,0.0,1.0
1190097_1,1190097,2.0,1.0,1.0,0.0,1.0,1.0,6.89,6.886,0.0,0.0
1190169_1,1190169,2.0,1.0,1.0,0.0,1.0,1.0,48.56,48.556,48.56,0.0
1190265_1,1190265,2.0,1.0,1.0,0.0,1.0,1.0,15.17,15.171,0.0,0.0
1190301_1,1190301,2.0,1.0,1.0,0.0,1.0,1.0,10.86,10.863,0.0,0.0
1190344_1,1190344,3.0,2.0,1.0,0.0,2.0,1.0,88.53,44.265,77.42,0.0
1190361_1,1190361,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1190371_1,1190371,2.0,1.0,1.0,0.0,1.0,1.0,1.67,1.673,0.0,0.0
1190397_1,1190397,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1190446_3,1190446,17.0,13.0,2.0,2.0,6.5,12.0,4923.21,307.701,639.6,1.0
119044_1,119044,3.0,1.0,1.0,1.0,1.0,1.0,118.37,59.187,116.74,1.0
1190511_2,1190511,2.0,1.0,1.0,0.0,1.0,1.0,1706.58,1706.584,1706.58,0.0
1190597_1,1190597,3.0,2.0,1.0,0.0,2.0,2.0,37.82,18.912,0.0,0.0
1190624_1,1190624,28.0,26.0,1.0,1.0,26.0,8.0,3258.41,120.682,2658.9,1.0
1190636_1,1190636,4.0,2.0,2.0,0.0,1.0,2.0,484.68,161.559,0.0,0.0
1190647_1,1190647,7.0,6.0,1.0,0.0,6.0,4.0,615.65,102.608,615.65,0.0
1190657_1,1190657,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1190671_1,1190671,2.0,1.0,1.0,0.0,1.0,1.0,35.69,35.69,0.0,0.0
1190733_1,1190733,3.0,1.0,1.0,1.0,1.0,1.0,129.87,64.936,53.21,1.0
1190762_2,1190762,4.0,2.0,2.0,0.0,1.0,1.0,92.0,30.666,42.02,0.0
1190780_1,1190780,6.0,4.0,2.0,0.0,2.0,5.0,1605.5,321.1,0.0,0.0
1190799_1,1190799,2.0,0.0,1.0,1.0,0.0,1.0,83.75,83.75,83.75,1.0
1190835_5,1190835,3.0,1.0,1.0,1.0,1.0,1.0,1496.46,748.229,1153.16,1.0
1190855_1,1190855,27.0,14.0,6.0,7.0,2.3333,10.0,2601.15,100.044,662.82,1.0
1190855_2,1190855,45.0,31.0,7.0,7.0,4.4286,24.0,3075.56,69.899,42.11,1.0
1190855_3,1190855,9.0,2.0,7.0,0.0,0.2857,8.0,542.27,67.784,294.97,0.0
1190861_1,1190861,3.0,1.0,1.0,1.0,1.0,1.0,157.67,78.834,130.5,1.0
1190910_1,1190910,2.0,1.0,1.0,0.0,1.0,1.0,107.7,107.705,0.0,0.0
1190966_1,1190966,6.0,5.0,1.0,0.0,5.0,1.0,641.65,128.331,513.26,0.0
1191014_1,1191014,9.0,6.0,3.0,0.0,2.0,5.0,558.45,69.807,0.0,0.0
1191028_1,1191028,2.0,1.0,1.0,0.0,1.0,1.0,22.56,22.562,0.0,0.0
119103_1,119103,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1191166_2,1191166,7.0,6.0,1.0,0.0,6.0,3.0,1931.97,321.995,0.0,0.0
1191166_3,1191166,9.0,8.0,1.0,0.0,8.0,4.0,2466.53,308.316,707.41,0.0
1191192_2,1191192,3.0,1.0,1.0,1.0,1.0,1.0,953.8,476.898,190.99,1.0
1191223_1,1191223,7.0,6.0,1.0,0.0,6.0,7.0,628.84,104.807,0.0,0.0
1191301_2,1191301,2.0,1.0,1.0,0.0,1.0,1.0,2.9,2.905,0.0,0.0
1191377_1,1191377,5.0,4.0,1.0,0.0,4.0,3.0,2885.51,721.378,2781.82,0.0
1191378_4,1191378,3.0,2.0,1.0,0.0,2.0,1.0,1670.27,835.134,0.0,0.0
119139_2,119139,6.0,5.0,1.0,0.0,5.0,1.0,364.69,72.938,94.77,0.0
1191431_1,1191431,2.0,1.0,1.0,0.0,1.0,1.0,36.29,36.286,0.0,0.0
1191432_1,1191432,8.0,7.0,1.0,0.0,7.0,4.0,1498.76,214.108,208.52,0.0
1191434_1,1191434,26.0,22.0,2.0,2.0,11.0,12.0,4404.91,176.196,283.9,1.0
1191467_1,1191467,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1191571_3,1191571,6.0,5.0,1.0,0.0,5.0,4.0,797.62,159.523,628.87,0.0
1191615_1,1191615,12.0,10.0,2.0,0.0,5.0,7.0,2322.5,211.136,781.36,0.0
119168_1,119168,4.0,2.0,1.0,1.0,2.0,1.0,273.59,91.196,198.74,1.0
1191712_1,1191712,5.0,4.0,1.0,0.0,4.0,3.0,333.97,83.492,0.0,0.0
1191765_1,1191765,6.0,5.0,1.0,0.0,5.0,5.0,872.48,174.495,190.93,0.0
1191779_2,1191779,3.0,2.0,1.0,0.0,2.0,1.0,102.21,51.107,0.0,0.0
1191789_1,1191789,4.0,3.0,1.0,0.0,3.0,3.0,497.39,165.797,0.0,0.0
1191809_1,1191809,9.0,5.0,2.0,2.0,2.5,1.0,593.39,74.174,392.87,1.0
1191817_1,1191817,4.0,3.0,1.0,0.0,3.0,2.0,92.17,30.723,79.21,0.0
1191828_1,1191828,3.0,1.0,1.0,1.0,1.0,1.0,105.96,52.981,69.52,1.0
1191948_1,1191948,4.0,3.0,1.0,0.0,3.0,2.0,107.13,35.709,0.0,0.0
1191949_2,1191949,2.0,1.0,1.0,0.0,1.0,1.0,36.41,36.408,0.0,0.0
1191949_3,1191949,2.0,1.0,1.0,0.0,1.0,1.0,39.82,39.815,0.0,0.0
1191952_1,1191952,2.0,1.0,1.0,0.0,1.0,1.0,252.25,252.249,0.0,0.0
1191959_1,1191959,12.0,11.0,1.0,0.0,11.0,5.0,1853.01,168.456,617.72,0.0
1191985_1,1191985,3.0,1.0,1.0,1.0,1.0,1.0,334.74,167.37,248.92,1.0
1191994_1,1191994,2.0,1.0,1.0,0.0,1.0,1.0,166.18,166.175,0.0,0.0
1192086_3,1192086,2.0,1.0,1.0,0.0,1.0,1.0,24.86,24.855,0.0,0.0
1192098_1,1192098,2.0,1.0,1.0,0.0,1.0,1.0,47.86,47.861,0.0,0.0
1192099_1,1192099,4.0,3.0,1.0,0.0,3.0,1.0,638.56,212.852,77.34,0.0
1192101_1,1192101,3.0,2.0,1.0,0.0,2.0,2.0,149.38,74.69,0.0,0.0
1192132_2,1192132,5.0,4.0,1.0,0.0,4.0,2.0,246.4,61.601,208.55,0.0
1192181_1,1192181,3.0,1.0,1.0,1.0,1.0,1.0,270.31,135.156,270.31,1.0
1192198_2,1192198,3.0,2.0,1.0,0.0,2.0,1.0,98.69,49.344,68.48,0.0
1192199_2,1192199,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1192214_1,1192214,2.0,1.0,1.0,0.0,1.0,1.0,44.52,44.521,44.52,0.0
1192236_1,1192236,2.0,1.0,1.0,0.0,1.0,1.0,71.73,71.728,0.0,0.0
1192245_1,1192245,3.0,1.0,1.0,1.0,1.0,1.0,568.81,284.404,333.16,1.0
1192245_4,1192245,2.0,1.0,1.0,0.0,1.0,1.0,212.07,212.074,0.0,0.0
1192246_5,1192246,5.0,4.0,1.0,0.0,4.0,3.0,934.23,233.558,934.23,0.0
1192246_6,1192246,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1192249_1,1192249,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1192263_1,1192263,4.0,3.0,1.0,0.0,3.0,2.0,925.3,308.432,816.48,0.0
1192279_1,1192279,3.0,2.0,1.0,0.0,2.0,2.0,342.98,171.49,230.81,0.0
1192327_1,1192327,4.0,3.0,1.0,0.0,3.0,2.0,1353.97,451.323,1345.58,0.0
1192407_2,1192407,2.0,1.0,1.0,0.0,1.0,1.0,194.93,194.931,0.0,0.0
119242_1,119242,2.0,1.0,1.0,0.0,1.0,1.0,16.76,16.761,0.0,0.0
1192504_1,1192504,15.0,12.0,3.0,0.0,4.0,10.0,993.83,70.988,115.32,0.0
1192524_3,1192524,4.0,2.0,1.0,1.0,2.0,1.0,379.72,126.574,347.12,1.0
1192560_1,1192560,4.0,3.0,1.0,0.0,3.0,1.0,222.65,74.216,67.0,0.0
1192567_2,1192567,2.0,0.0,1.0,1.0,0.0,1.0,319.02,319.024,319.02,1.0
1192580_1,1192580,8.0,6.0,1.0,1.0,6.0,3.0,1095.51,156.501,883.08,1.0
119267_1,119267,14.0,12.0,2.0,0.0,6.0,12.0,143.7,11.054,33.94,0.0
1192826_2,1192826,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1192909_1,1192909,3.0,2.0,1.0,0.0,2.0,1.0,265.68,132.84,246.83,0.0
119292_1,119292,5.0,3.0,2.0,0.0,1.5,2.0,64.28,16.07,25.39,0.0
1192954_1,1192954,3.0,2.0,1.0,0.0,2.0,1.0,117.07,58.537,0.0,0.0
1193006_2,1193006,3.0,2.0,1.0,0.0,2.0,1.0,66.9,33.45,56.86,0.0
1193027_1,1193027,4.0,3.0,1.0,0.0,3.0,3.0,146.61,48.87,109.31,0.0
1193054_1,1193054,14.0,10.0,4.0,0.0,2.5,11.0,969.57,74.582,603.81,0.0
1193080_1,1193080,3.0,2.0,1.0,0.0,2.0,1.0,662.61,331.305,592.4,0.0
1193083_3,1193083,2.0,1.0,1.0,0.0,1.0,1.0,2.9,2.895,0.0,0.0
1193129_1,1193129,3.0,1.0,1.0,1.0,1.0,1.0,184.02,92.008,180.44,1.0
1193131_1,1193131,3.0,2.0,1.0,0.0,2.0,1.0,65.48,32.742,0.0,0.0
1193163_1,1193163,10.0,9.0,1.0,0.0,9.0,6.0,558.33,62.037,503.51,0.0
1193201_1,1193201,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1193233_2,1193233,5.0,4.0,1.0,0.0,4.0,4.0,582.71,145.678,303.41,0.0
119328_1,119328,4.0,2.0,1.0,1.0,2.0,2.0,174.36,58.119,108.59,1.0
1193348_1,1193348,2.0,1.0,1.0,0.0,1.0,1.0,2.9,2.899,0.0,0.0
119339_1,119339,2.0,1.0,1.0,0.0,1.0,1.0,8.45,8.446,0.0,0.0
1193405_1,1193405,4.0,3.0,1.0,0.0,3.0,2.0,923.4,307.799,913.11,0.0
1193459_1,1193459,4.0,3.0,1.0,0.0,3.0,2.0,1019.62,339.873,0.0,0.0
1193470_1,1193470,2.0,1.0,1.0,0.0,1.0,1.0,39.75,39.746,0.0,0.0
1193534_1,1193534,3.0,1.0,1.0,1.0,1.0,1.0,779.66,389.83,719.63,1.0
1193547_1,1193547,3.0,2.0,1.0,0.0,2.0,1.0,103.83,51.916,31.91,0.0
1193577_1,1193577,2.0,1.0,1.0,0.0,1.0,1.0,75.18,75.18,0.0,0.0
1193577_4,1193577,13.0,12.0,1.0,0.0,12.0,8.0,2480.25,206.688,160.94,0.0
1193613_2,1193613,12.0,9.0,3.0,0.0,3.0,6.0,2070.81,188.256,109.01,0.0
1193613_3,1193613,4.0,2.0,2.0,0.0,1.0,2.0,211.87,70.622,0.0,0.0
119362_1,119362,4.0,2.0,1.0,1.0,2.0,1.0,458.21,152.736,86.37,1.0
1193632_1,1193632,2.0,1.0,1.0,0.0,1.0,1.0,38.96,38.959,0.0,0.0
119363_2,119363,2.0,1.0,1.0,0.0,1.0,1.0,36.26,36.265,0.0,0.0
1193717_1,1193717,6.0,5.0,1.0,0.0,5.0,5.0,2234.13,446.825,0.0,0.0
1193734_2,1193734,2.0,1.0,1.0,0.0,1.0,1.0,17.17,17.173,0.0,0.0
1193750_1,1193750,3.0,1.0,1.0,1.0,1.0,1.0,455.79,227.894,430.95,1.0
119376_1,119376,2.0,1.0,1.0,0.0,1.0,1.0,510.1,510.102,0.0,0.0
1193771_1,1193771,9.0,6.0,1.0,2.0,6.0,6.0,937.11,117.138,423.28,1.0
1193786_1,1193786,4.0,2.0,1.0,1.0,2.0,2.0,197.77,65.923,167.62,1.0
1193851_1,1193851,3.0,2.0,1.0,0.0,2.0,1.0,34.42,17.21,34.42,0.0
1193899_1,1193899,3.0,1.0,1.0,1.0,1.0,1.0,295.2,147.598,233.93,1.0
119389_1,119389,37.0,6.0,21.0,10.0,0.2857,14.0,1262.36,35.065,594.09,1.0
1193904_1,1193904,2.0,1.0,1.0,0.0,1.0,1.0,36.68,36.68,0.0,0.0
119391_1,119391,2.0,1.0,1.0,0.0,1.0,1.0,41.55,41.55,0.0,0.0
1193956_3,1193956,6.0,4.0,1.0,1.0,4.0,2.0,2879.27,575.855,2841.7,1.0
1194078_1,1194078,3.0,2.0,1.0,0.0,2.0,2.0,1553.37,776.686,1553.37,0.0
1194162_1,1194162,3.0,2.0,1.0,0.0,2.0,1.0,94.3,47.152,0.0,0.0
1194210_1,1194210,2.0,1.0,1.0,0.0,1.0,1.0,187.04,187.042,187.04,0.0
1194230_1,1194230,5.0,3.0,1.0,1.0,3.0,1.0,834.29,208.574,518.47,1.0
1194243_1,1194243,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1194261_1,1194261,7.0,4.0,1.0,2.0,4.0,3.0,1212.98,202.163,593.35,1.0
1194284_1,1194284,2.0,1.0,1.0,0.0,1.0,1.0,166.63,166.627,0.0,0.0
1194295_1,1194295,3.0,2.0,1.0,0.0,2.0,1.0,158.19,79.094,127.22,0.0
1194303_2,1194303,5.0,3.0,1.0,1.0,3.0,2.0,702.15,175.537,699.67,1.0
1194329_1,1194329,5.0,4.0,1.0,0.0,4.0,3.0,702.73,175.682,8.14,0.0
1194340_1,1194340,3.0,2.0,1.0,0.0,2.0,3.0,281.99,140.994,0.0,0.0
1194351_2,1194351,10.0,9.0,1.0,0.0,9.0,5.0,876.28,97.365,734.68,0.0
1194376_2,1194376,4.0,2.0,1.0,1.0,2.0,1.0,567.91,189.303,542.7,1.0
1194392_1,1194392,3.0,1.0,2.0,0.0,0.5,2.0,132.11,66.053,0.0,0.0
1194450_1,1194450,2.0,1.0,1.0,0.0,1.0,1.0,4.67,4.667,0.0,0.0
1194453_1,1194453,5.0,4.0,1.0,0.0,4.0,2.0,292.86,73.214,0.0,0.0
119446_1,119446,3.0,1.0,1.0,1.0,1.0,1.0,81.11,40.555,32.83,1.0
1194484_1,1194484,5.0,4.0,1.0,0.0,4.0,1.0,1605.19,401.298,1484.0,0.0
1194484_2,1194484,2.0,1.0,1.0,0.0,1.0,1.0,11.24,11.237,11.24,0.0
1194505_1,1194505,3.0,1.0,1.0,1.0,1.0,1.0,351.49,175.744,231.27,1.0
1194554_1,1194554,6.0,4.0,1.0,1.0,4.0,2.0,1839.5,367.899,585.22,1.0
119455_1,119455,4.0,2.0,1.0,1.0,2.0,2.0,560.47,186.824,461.9,1.0
1194567_1,1194567,3.0,1.0,1.0,1.0,1.0,1.0,74.47,37.235,66.3,1.0
1194572_2,1194572,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1194595_1,1194595,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1194654_1,1194654,6.0,3.0,1.0,2.0,3.0,1.0,1399.42,279.885,1259.5,1.0
1194656_1,1194656,5.0,4.0,1.0,0.0,4.0,2.0,907.57,226.892,549.87,0.0
1194698_1,1194698,2.0,1.0,1.0,0.0,1.0,1.0,7.28,7.28,0.0,0.0
1194731_1,1194731,7.0,4.0,3.0,0.0,1.3333,4.0,317.7,52.949,0.0,0.0
1194818_1,1194818,4.0,1.0,3.0,0.0,0.3333,2.0,32.33,10.777,0.0,0.0
1194823_1,1194823,6.0,5.0,1.0,0.0,5.0,5.0,1326.32,265.265,342.95,0.0
1194898_1,1194898,6.0,4.0,2.0,0.0,2.0,2.0,1777.68,355.535,2.61,0.0
1194919_1,1194919,5.0,4.0,1.0,0.0,4.0,4.0,642.2,160.55,567.57,0.0
1194958_1,1194958,6.0,5.0,1.0,0.0,5.0,2.0,700.36,140.073,594.98,0.0
1194966_1,1194966,3.0,2.0,1.0,0.0,2.0,1.0,399.22,199.612,399.22,0.0
1194972_1,1194972,3.0,2.0,1.0,0.0,2.0,1.0,513.62,256.81,237.77,0.0
1195056_1,1195056,16.0,12.0,4.0,0.0,3.0,10.0,509.4,33.96,59.34,0.0
1195057_1,1195057,3.0,1.0,2.0,0.0,0.5,1.0,573.95,286.976,0.0,0.0
1195065_3,1195065,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
